INFO [2020-03-06 09:21:28,883] - [AbsConfigUtils.init.46             ] - init config from config path: ./config/init.xml
INFO [2020-03-06 09:21:29,098] - [AbsConfigUtils.init.46             ] - init config from config path: ./config/mail.xml
INFO [2020-03-06 09:21:29,098] - [AbsConfigUtils.init.55             ] - create java.io.File from config path: .\config\mail.xml
INFO [2020-03-06 09:21:29,098] - [AbsConfigUtils.load.98             ] - reload file: ./config/mail.xml, lastModified: 0, file.lastModified(): 1582885466271
INFO [2020-03-06 09:21:29,116] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).HOST = smtp.gmail.com
INFO [2020-03-06 09:21:29,117] - [XMLConfigExt.getInt.74             ] - [1] [MailConfig] property: MAIL(0).PORT = 587
INFO [2020-03-06 09:21:29,119] - [XMLConfigExt.getBoolean.94         ] - [1] [MailConfig] property: MAIL(0).SSL = false
INFO [2020-03-06 09:21:29,119] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).PROTOCOL = smtp
INFO [2020-03-06 09:21:29,119] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).FROM_PERSONAL = TENHIENTHI
INFO [2020-03-06 09:21:29,129] - [MailConfig.loadFroms.65            ] - [1] load config size FROMS: 1
INFO [2020-03-06 09:21:29,129] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).FROMS.FROM(0).FROM_MAIL(0) = kythuat@xx.vn
INFO [2020-03-06 09:21:29,130] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).FROMS.FROM(0).USERNAME(0) = kythuat@xx.vn
INFO [2020-03-06 09:21:29,130] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).FROMS.FROM(0).PASSWORD(0) = xxx
INFO [2020-03-06 09:21:29,140] - [MailConfig.loadFroms.79            ] - [1] add FROM to FROMS: FromMailEntity [fromMail=kythuat@xx.vn, username=kythuat@xx.vn, password=xxx]
INFO [2020-03-06 09:21:29,142] - [MailConfig.loadFroms.82            ] - [1] add FROM to FROMS: FromMailEntity [fromMail=kythuat@xx.vn, username=kythuat@xx.vn, password=xxx]
INFO [2020-03-06 09:21:29,142] - [MailConfig.loadFroms.90            ] - [1] load config FROMS: [FromMailEntity [fromMail=kythuat@xx.vn, username=kythuat@xx.vn, password=xxx]]
INFO [2020-03-06 09:21:29,453] - [DBLogicImpl.init.56                ] - Start DBLogic
INFO [2020-03-06 09:21:29,455] - [MainApplication.start.76           ] - base service package: com.xtel.vngolf.api.listener.service
INFO [2020-03-06 09:21:29,950] - [CustomizeFilter.init.24            ] - Initializing filter, config: {}org.eclipse.jetty.servlet.FilterHolder$Config@4034c28c
INFO [2020-03-06 09:21:31,396] - [MainApplication.start.84           ] - -----------------------------MODULE IS STARTED SUCCESS!-----------------------------
INFO [2020-03-06 09:21:35,758] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(GET //www.localhost:10000/api/cms/hotel/list?page_size=0)@3524f123
DEBUG [2020-03-06 09:21:35,974] - [AbsApiBaseParamReqTypeCmd.execute.17] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=0, token: null]
DEBUG [2020-03-06 09:21:36,427] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL HOTEL_SEARCH(?,?,?,?,?,?,?,?,?,?,?)}
DEBUG [2020-03-06 09:21:36,593] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: DbCmsHotelGetListCmd [list=[com.xtel.vngolf.api.listener.entities.CmsHotel@64919c52, com.xtel.vngolf.api.listener.entities.CmsHotel@4efd724e, com.xtel.vngolf.api.listener.entities.CmsHotel@65110b04, com.xtel.vngolf.api.listener.entities.CmsHotel@3ba25fdb, com.xtel.vngolf.api.listener.entities.CmsHotel@533927f1, com.xtel.vngolf.api.listener.entities.CmsHotel@76f350da, com.xtel.vngolf.api.listener.entities.CmsHotel@1b573c2b, com.xtel.vngolf.api.listener.entities.CmsHotel@3222f41d, com.xtel.vngolf.api.listener.entities.CmsHotel@283e4b07]]
DEBUG [2020-03-06 09:21:36,659] - [AbsApiBaseParamReqTypeCmd.execute.43] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=0, token: null], cmd: com.xtel.vngolf.api.controller.channels.core.CmsHotelGetListCmd [transid=null, channel=null], time: [685ms,0s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"page_info":{"page_idx":0,"page_size":0,"total_record":0,"total_page":0,"begin_idx":1,"end_idx":0},"items":[{"id":1,"name":"MARIA ","description":"MARIA HOTEL"},{"id":2,"name":"OZAWA","description":"OZAWA HOTEL"},{"id":3,"name":"TOKUDA","description":"TOKUDA HOTEL"},{"id":4,"name":"Hotel YYYYY ","description":"*description"},{"id":7,"name":"thangLong","description":"great"},{"id":8,"name":"thangLong","description":"great"},{"id":9,"name":"thangLong...
DEBUG [2020-03-06 09:21:39,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:21:49,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:21:59,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
INFO [2020-03-06 09:22:03,298] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(GET //www.localhost:10000/api/cms/hotel/list?page_size=0&q=te)@3524f123
DEBUG [2020-03-06 09:22:03,301] - [AbsApiBaseParamReqTypeCmd.execute.17] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=0&q=te, token: null]
DEBUG [2020-03-06 09:22:03,308] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL HOTEL_SEARCH(?,?,?,?,?,?,?,?,?,?,?)}
DEBUG [2020-03-06 09:22:03,372] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: DbCmsHotelGetListCmd [list=[com.xtel.vngolf.api.listener.entities.CmsHotel@472408a5, com.xtel.vngolf.api.listener.entities.CmsHotel@26ae4849, com.xtel.vngolf.api.listener.entities.CmsHotel@1e1d6a3c, com.xtel.vngolf.api.listener.entities.CmsHotel@55962d93]]
DEBUG [2020-03-06 09:22:03,382] - [AbsApiBaseParamReqTypeCmd.execute.43] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=0&q=te, token: null], cmd: com.xtel.vngolf.api.controller.channels.core.CmsHotelGetListCmd [transid=null, channel=null], time: [81ms,0s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"page_info":{"page_idx":0,"page_size":0,"total_record":4,"total_page":1,"begin_idx":1,"end_idx":4},"items":[{"id":1,"name":"MARIA ","description":"MARIA HOTEL"},{"id":2,"name":"OZAWA","description":"OZAWA HOTEL"},{"id":3,"name":"TOKUDA","description":"TOKUDA HOTEL"},{"id":4,"name":"Hotel YYYYY ","description":"*description"}]}}
DEBUG [2020-03-06 09:22:09,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:22:19,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
INFO [2020-03-06 09:22:20,224] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(GET //www.localhost:10000/api/cms/hotel/list?page_size=0)@3524f123
DEBUG [2020-03-06 09:22:20,227] - [AbsApiBaseParamReqTypeCmd.execute.17] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=0, token: null]
DEBUG [2020-03-06 09:22:20,232] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL HOTEL_SEARCH(?,?,?,?,?,?,?,?,?,?,?)}
DEBUG [2020-03-06 09:22:20,318] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: DbCmsHotelGetListCmd [list=[com.xtel.vngolf.api.listener.entities.CmsHotel@577feede, com.xtel.vngolf.api.listener.entities.CmsHotel@3301d3c6, com.xtel.vngolf.api.listener.entities.CmsHotel@2f5d945b, com.xtel.vngolf.api.listener.entities.CmsHotel@62e608ae, com.xtel.vngolf.api.listener.entities.CmsHotel@4a471332, com.xtel.vngolf.api.listener.entities.CmsHotel@77e5765f, com.xtel.vngolf.api.listener.entities.CmsHotel@3459dbb4, com.xtel.vngolf.api.listener.entities.CmsHotel@66a816e9, com.xtel.vngolf.api.listener.entities.CmsHotel@1484578d]]
DEBUG [2020-03-06 09:22:20,329] - [AbsApiBaseParamReqTypeCmd.execute.43] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=0, token: null], cmd: com.xtel.vngolf.api.controller.channels.core.CmsHotelGetListCmd [transid=null, channel=null], time: [103ms,0s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"page_info":{"page_idx":0,"page_size":0,"total_record":0,"total_page":0,"begin_idx":1,"end_idx":0},"items":[{"id":1,"name":"MARIA ","description":"MARIA HOTEL"},{"id":2,"name":"OZAWA","description":"OZAWA HOTEL"},{"id":3,"name":"TOKUDA","description":"TOKUDA HOTEL"},{"id":4,"name":"Hotel YYYYY ","description":"*description"},{"id":7,"name":"thangLong","description":"great"},{"id":8,"name":"thangLong","description":"great"},{"id":9,"name":"thangLong...
DEBUG [2020-03-06 09:22:29,086] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:22:29,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:22:39,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:22:49,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:22:59,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:23:09,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:23:19,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
INFO [2020-03-06 09:23:28,827] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(GET //www.localhost:10000/api/cms/hotel/list?page_size=5)@32f16a02
DEBUG [2020-03-06 09:23:28,833] - [AbsApiBaseParamReqTypeCmd.execute.17] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5, token: null]
DEBUG [2020-03-06 09:23:28,845] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL HOTEL_SEARCH(?,?,?,?,?,?,?,?,?,?,?)}
DEBUG [2020-03-06 09:23:28,930] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: DbCmsHotelGetListCmd [list=[com.xtel.vngolf.api.listener.entities.CmsHotel@7af1a77d, com.xtel.vngolf.api.listener.entities.CmsHotel@6962804b, com.xtel.vngolf.api.listener.entities.CmsHotel@227fb2a6, com.xtel.vngolf.api.listener.entities.CmsHotel@1648cd12, com.xtel.vngolf.api.listener.entities.CmsHotel@61f54ae9, com.xtel.vngolf.api.listener.entities.CmsHotel@1c68fe44, com.xtel.vngolf.api.listener.entities.CmsHotel@43dd85ed, com.xtel.vngolf.api.listener.entities.CmsHotel@13ade0d9, com.xtel.vngolf.api.listener.entities.CmsHotel@58c45247]]
DEBUG [2020-03-06 09:23:29,002] - [AbsApiBaseParamReqTypeCmd.execute.43] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5, token: null], cmd: com.xtel.vngolf.api.controller.channels.core.CmsHotelGetListCmd [transid=null, channel=null], time: [169ms,0s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"page_info":{"page_idx":0,"page_size":5,"total_record":0,"total_page":0,"begin_idx":1,"end_idx":0},"items":[{"id":1,"name":"MARIA ","description":"MARIA HOTEL"},{"id":2,"name":"OZAWA","description":"OZAWA HOTEL"},{"id":3,"name":"TOKUDA","description":"TOKUDA HOTEL"},{"id":4,"name":"Hotel YYYYY ","description":"*description"},{"id":7,"name":"thangLong","description":"great"},{"id":8,"name":"thangLong","description":"great"},{"id":9,"name":"thangLong...
DEBUG [2020-03-06 09:23:29,087] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:23:29,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:23:39,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:23:49,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:23:59,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
INFO [2020-03-06 09:24:05,330] - [CustomizeFilter.doFilter.30        ] - ===> New request: Request(GET //www.localhost:10000/api/cms/hotel/list?page_size=5&page_idx=1)@2c5812b5
DEBUG [2020-03-06 09:24:05,334] - [AbsApiBaseParamReqTypeCmd.execute.17] - BEGIN_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5&page_idx=1, token: null]
DEBUG [2020-03-06 09:24:05,358] - [DbCallableCmd.invoke.35            ] - transid: null, channel: null, sqlCommand: {CALL HOTEL_SEARCH(?,?,?,?,?,?,?,?,?,?,?)}
DEBUG [2020-03-06 09:24:05,467] - [DBLogicImpl$DBJobTaskImp.run.33    ] - DBJob.run(): command invoked: DbCmsHotelGetListCmd [list=[com.xtel.vngolf.api.listener.entities.CmsHotel@414746ff, com.xtel.vngolf.api.listener.entities.CmsHotel@76c4409e, com.xtel.vngolf.api.listener.entities.CmsHotel@68f3a640, com.xtel.vngolf.api.listener.entities.CmsHotel@113b3494, com.xtel.vngolf.api.listener.entities.CmsHotel@6ab0e8f2, com.xtel.vngolf.api.listener.entities.CmsHotel@3ea4958a, com.xtel.vngolf.api.listener.entities.CmsHotel@4b90e5b8, com.xtel.vngolf.api.listener.entities.CmsHotel@347e7ca, com.xtel.vngolf.api.listener.entities.CmsHotel@6e5d6828]]
DEBUG [2020-03-06 09:24:05,478] - [AbsApiBaseParamReqTypeCmd.execute.43] - END_CMD transid: null, channel: null, request: [from_addr: 0:0:0:0:0:0:0:1, method: GET, path: /cms/hotel/list, param: page_size=5&page_idx=1, token: null], cmd: com.xtel.vngolf.api.controller.channels.core.CmsHotelGetListCmd [transid=null, channel=null], time: [144ms,0s,0ds,0m], response: {"error":{"code":0,"message":"SUCCESS"},"data":{"page_info":{"page_idx":0,"page_size":5,"total_record":0,"total_page":0,"begin_idx":1,"end_idx":0},"items":[{"id":1,"name":"MARIA ","description":"MARIA HOTEL"},{"id":2,"name":"OZAWA","description":"OZAWA HOTEL"},{"id":3,"name":"TOKUDA","description":"TOKUDA HOTEL"},{"id":4,"name":"Hotel YYYYY ","description":"*description"},{"id":7,"name":"thangLong","description":"great"},{"id":8,"name":"thangLong","description":"great"},{"id":9,"name":"thangLong...
DEBUG [2020-03-06 09:24:09,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:24:19,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:24:29,085] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:24:29,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:24:39,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:24:49,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:24:59,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:25:09,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:25:19,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:25:29,087] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:25:29,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:25:39,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:25:49,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:25:59,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:26:09,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:26:19,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:26:29,086] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:26:29,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:26:39,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:26:49,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:26:59,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:27:09,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:27:19,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:27:29,087] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:27:29,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:27:39,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:27:49,145] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:27:59,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:28:09,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:28:19,143] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
DEBUG [2020-03-06 09:28:29,086] - [AbsConfigUtils.load.119            ] - not reload file: ./config/core.xml, lastModified: 1582885466267, file.lastModified(): 1582885466267
DEBUG [2020-03-06 09:28:29,144] - [AbsConfigUtils.load.119            ] - not reload file: ./config/mail.xml, lastModified: 1582885466271, file.lastModified(): 1582885466271
INFO [2020-03-06 09:33:11,049] - [AbsConfigUtils.init.46             ] - init config from config path: ./config/init.xml
INFO [2020-03-06 09:33:11,052] - [AbsConfigUtils.init.55             ] - create java.io.File from config path: .\config\init.xml
INFO [2020-03-06 09:33:11,053] - [AbsConfigUtils.load.98             ] - reload file: ./config/init.xml, lastModified: 0, file.lastModified(): 1582885466269
INFO [2020-03-06 09:33:11,193] - [XMLConfigExt.getLong.104           ] - [1] [InitConfig] property: CHECK_RELOAD_CONFIG(0).INTERVAL_FOR_CORE_CONFIG_MS = 60000
INFO [2020-03-06 09:33:11,193] - [XMLConfigExt.getLong.104           ] - [1] [InitConfig] property: CHECK_RELOAD_CONFIG(0).INTERVAL_FOR_MAIL_CONFIG_MS = 10000
INFO [2020-03-06 09:33:11,194] - [AbsConfigUtils.init.46             ] - init config from config path: ./config/core.xml
INFO [2020-03-06 09:33:11,195] - [AbsConfigUtils.init.55             ] - create java.io.File from config path: .\config\core.xml
INFO [2020-03-06 09:33:11,195] - [AbsConfigUtils.load.98             ] - reload file: ./config/core.xml, lastModified: 0, file.lastModified(): 1582885466267
INFO [2020-03-06 09:33:11,203] - [XMLConfigExt.getInt.64             ] - [1] [CoreConfig] property: API_PORT = 10000
INFO [2020-03-06 09:33:11,203] - [XMLConfigExt.getString.44          ] - [1] [CoreConfig] property: CONTEXT_PATH = /api
INFO [2020-03-06 09:33:11,204] - [XMLConfigExt.getString.44          ] - [1] [CoreConfig] property: API_DAY_INPUT_FORMAT = dd-MM-yyyy
INFO [2020-03-06 09:33:11,204] - [XMLConfigExt.getString.44          ] - [1] [CoreConfig] property: API_DATE_TIME_INPUT_FORMAT = dd-MM-yyyy_HH:mm:ss
INFO [2020-03-06 09:33:11,204] - [XMLConfigExt.getString.44          ] - [1] [CoreConfig] property: API_DATE_TIME_OUTPUT_FORMAT = dd/MM/yyyy HH:mm:ss
INFO [2020-03-06 09:33:11,205] - [XMLConfigExt.getInt.64             ] - [1] [CoreConfig] property: TOKEN_LOG_MAX_LENGTH = 50
INFO [2020-03-06 09:33:11,205] - [XMLConfigExt.getInt.64             ] - [1] [CoreConfig] property: RESPONSE_LOG_MAX_LENGTH = 500
INFO [2020-03-06 09:33:11,205] - [XMLConfigExt.getInt.64             ] - [1] [CoreConfig] property: URL_MESSAGE_SENDER_TIMEOUT = 20000
INFO [2020-03-06 09:33:11,207] - [XMLConfigExt.getString.44          ] - [1] [CoreConfig] property: ORDER_URL_API = http://localhost:10401/api
INFO [2020-03-06 09:33:11,207] - [XMLConfigExt.getString.44          ] - [1] [CoreConfig] property: CARD_URL_API = http://222.252.16.140:10403/card/partner/api
INFO [2020-03-06 09:33:11,213] - [AbsConfigUtils.init.46             ] - init config from config path: ./config/mail.xml
INFO [2020-03-06 09:33:11,213] - [AbsConfigUtils.init.55             ] - create java.io.File from config path: .\config\mail.xml
INFO [2020-03-06 09:33:11,213] - [AbsConfigUtils.load.98             ] - reload file: ./config/mail.xml, lastModified: 0, file.lastModified(): 1582885466271
INFO [2020-03-06 09:33:11,223] - [XMLConfigExt.getString.54          ] - [1] [MailConfig] property: MAIL(0).HOST = smtp.gmail.com
INFO [2020-03-06 09:33:11,223] - [XMLConfigExt.getInt.74             ] - [1] [MailConfig] property: MAIL(0).PORT = 587
INFO [2020-03-06 09:33:11,225] - [XMLConfigExt.getBoolean.94         ] - [1] [MailConfig] property: MAIL(0).SSL = false
